name	aboundance
gene_100777|GeneMark.hmm|2190_nt|+|1|2190|>k141_65104|flag=1|multi=6.0000|len=3268	0.0007363937652478419
gene_100788|GeneMark.hmm|5577_nt|+|580|6156|>k141_65108|flag=1|multi=7.0000|len=10352	0.00039295866127991565
gene_101580|GeneMark.hmm|1452_nt|+|554|2005|>k141_65614|flag=1|multi=13.0000|len=2488	0.0016086806442820686
gene_101884|GeneMark.hmm|2673_nt|+|10682|13354|>k141_71320|flag=1|multi=9.0000|len=14845	0.00030191372358334093
gene_102134|GeneMark.hmm|960_nt|-|3020|3979|>k141_65943|flag=1|multi=6.0000|len=10116	0.00040530342947795264
gene_10233|GeneMark.hmm|276_nt|-|119|394|>k141_8743|flag=1|multi=2.0000|len=737	0.0040931531621644
gene_10274|GeneMark.hmm|654_nt|+|406|1059|>k141_9707|flag=1|multi=5.0000|len=1189	0.0015228539621272652
gene_103071|GeneMark.hmm|792_nt|-|3|794|>k141_66548|flag=1|multi=4.0000|len=1097	0.0020311112668674734
gene_10405|GeneMark.hmm|951_nt|-|1|951|>k141_9868|flag=1|multi=3.0000|len=953	0.0025436945518813466
gene_104111|GeneMark.hmm|1035_nt|-|1|1035|>k141_67158|flag=1|multi=8.0000|len=1553	0.001558166517770796
gene_104223|GeneMark.hmm|606_nt|-|1|606|>k141_63527|flag=1|multi=4.0000|len=1165	0.002661224993222399
gene_104771|GeneMark.hmm|1506_nt|+|723|2228|>k141_65711|flag=1|multi=6.0000|len=5829	0.000723834087025482
gene_105682|GeneMark.hmm|501_nt|+|2|502|>k141_81779|flag=1|multi=4.0000|len=567	0.0032125544738899874
gene_10581|GeneMark.hmm|849_nt|-|3|851|>k141_7331|flag=1|multi=5.0000|len=2810	0.001895067386477995
gene_105878|GeneMark.hmm|591_nt|-|1|591|>k141_64529|flag=1|multi=4.0000|len=1341	0.002728768774776267
gene_107137|GeneMark.hmm|930_nt|-|3372|4301|>k141_65354|flag=1|multi=6.0000|len=4364	0.00037495985721757124
gene_107892|GeneMark.hmm|909_nt|-|1|909|>k141_69525|flag=1|multi=3.0000|len=910	0.0017741499954815993
gene_108180|GeneMark.hmm|2907_nt|+|101|3007|>k141_69704|flag=1|multi=7.0000|len=5555	0.0013407901113175705
gene_108202|GeneMark.hmm|1302_nt|-|509|1810|>k141_69716|flag=1|multi=5.0000|len=2792	0.0013364936568172159
gene_108220|GeneMark.hmm|870_nt|-|1|870|>k141_69727|flag=1|multi=6.0000|len=1740	0.0018536808573480158
gene_108279|GeneMark.hmm|2322_nt|+|3015|5336|>k141_75788|flag=1|multi=7.0000|len=5595	0.0003022305745676113
